time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details,source
2026-04-21,2026-04-21,Unknown UAV,,south,,25.0,25.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02YEZqe8TFSFbhtko5jaQbGg8x8u4HWQidUgQK2JDHaV2tgKCnjLu7vTyeVxLc6ezRl
2026-04-19 18:00,2026-04-20 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,142.0,113.0,0.0,1.0,{},100.0,18.0,6.0,,,,,"{'south': 20, 'east': 65, 'north': NaN}",,,kpszsu/posts/pfbid02Dsf7cD7ZPK5vT4vpZUzKpoxvD6acZNFGrzryNviri9rgjwMaDpiNhtvAuNJh7jh8l
2026-04-20,2026-04-20,Unknown UAV,,south,,64.0,64.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0276HNkCZMQ2RFWnYuzC8SiVXr21aDAiorN5pDphc1p58X55Wtd135i2wryXA4pLTSl
2026-04-18 17:30,2026-04-19 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,236.0,203.0,0.0,1.0,{},150.0,18.0,8.0,,,,,"{'south': 23, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0MeNK3NXQXEE3UZmCEd9ACbScZTXAeNHSgZp4wLhSRgT9tEGkuDUy9LV4fAeLVHrCl
2026-04-19,2026-04-19,Unknown UAV,,south,,69.0,69.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0J835FR4BNymQJHipBkwBxWZ44m2pA6v8XrdAYxxW4pZievo2LdpeN4YTLRZG3Kj6l
2026-04-17 18:00,2026-04-18 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Ukraine,,219.0,190.0,0.0,1.0,{},150.0,17.0,9.0,,,,,"{'south': 56, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02SbNVam4xqrQuM1pWKBGqKsMprJKpmDUZrHVcDmqAiKQ41gDS57b5A9sDKbSaWS7il
2026-04-18,2026-04-18,Unknown UAV,,south,,62.0,62.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02QHv7o6nNNq7wsjui4ixPYDGYdeHYbq6dGfgeeBpSQw7eJ1ojwt4gpMabjeduuZoSl
2026-04-16 18:00,2026-04-17 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,172.0,147.0,0.0,5.0,{},120.0,8.0,4.0,,,,,"{'south': 86, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0fWmfYz3KEHzAskn2FhyBgruZ2wRGreWZsHDNXajaFufWZoHkjeBXs4MkguN3bdNXl
2026-04-16 18:00,2026-04-17 08:00,Iskander-M,Crimea,Ukraine,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0fWmfYz3KEHzAskn2FhyBgruZ2wRGreWZsHDNXajaFufWZoHkjeBXs4MkguN3bdNXl
2026-04-17,2026-04-17,Unknown UAV,,south,,77.0,77.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02hYwGakgbp1kdhaZh7cW4ofRHaLHWJeSBWkfQGPdcEPpNFnWS5oPnZQYJ276Pquavl
2026-04-15 07:00,2026-04-16 07:00,X-101/X-555,Caspian Sea,Ukraine,,20.0,19.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid023LBuYXo2616XME3NmgDCD5kHF1cEfwTzMQKM5uJPen8eZPr1xnCuC13c47LHzxLKl
2026-04-15 07:00,2026-04-16 07:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,659.0,636.0,0.0,3.0,{},200.0,26.0,25.0,,,,,"{'south': 201, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid023LBuYXo2616XME3NmgDCD5kHF1cEfwTzMQKM5uJPen8eZPr1xnCuC13c47LHzxLKl
2026-04-15 07:00,2026-04-16 07:00,Iskander-K,,Ukraine,,5.0,4.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid023LBuYXo2616XME3NmgDCD5kHF1cEfwTzMQKM5uJPen8eZPr1xnCuC13c47LHzxLKl
2026-04-15 07:00,2026-04-16 07:00,C-400 and Iskander-M,,Ukraine,,19.0,8.0,,,{},,,,,,,,{'south': 4},,,kpszsu/posts/pfbid023LBuYXo2616XME3NmgDCD5kHF1cEfwTzMQKM5uJPen8eZPr1xnCuC13c47LHzxLKl
2026-04-16,2026-04-16,Unknown UAV,,south,,74.0,74.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0QetHtmK4NecexR76ETeNzBUWgRr6xqNkMWzJi2iYLHMsSnXQtAvVgyVLyNEc9Raxl
2026-04-14 18:00,2026-04-15 07:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,324.0,309.0,0.0,2.0,{},250.0,9.0,10.0,,,,,"{'south': 116, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0LAJu5xshSvsqB4pBHXtk2pq27QMSDRpX2Yomd5igpdioAxvj6TbTrhmFhJ8CXoaDl
2026-04-14 18:00,2026-04-15 07:00,Iskander-M,Rostov oblast,Ukraine,,3.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0LAJu5xshSvsqB4pBHXtk2pq27QMSDRpX2Yomd5igpdioAxvj6TbTrhmFhJ8CXoaDl
2026-04-15,2026-04-15,Unknown UAV,,south,,17.0,17.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02X6P8BRy28URgv8evxJMqvacZJVu7iHxPLQx9efwC8eq9vbHii5ijYv6vwqstptzAl
2026-04-13 18:00,2026-04-14 08:00,X-59/X-69,Donetsk oblast,Ukraine,,4.0,1.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02BNWnNyxGsDxbvYdRK6cbM1U3rThqsHXx88be3B1tBHUFoPZW5c8a8mcGS3aTxuprl
2026-04-13 18:00,2026-04-14 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Donetsk oblast",Ukraine,,129.0,114.0,0.0,3.0,{},90.0,8.0,5.0,,,,,"{'south': 45, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02BNWnNyxGsDxbvYdRK6cbM1U3rThqsHXx88be3B1tBHUFoPZW5c8a8mcGS3aTxuprl
2026-04-14,2026-04-14,Unknown UAV,,south,,88.0,88.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02MjAt7Mv2RHB23vHzVfBTNB7mzJyjwLVRDoPD7K45qTc3eiYQ7UMFYNzLvk1XHnaWl
2026-04-13 00:10,2026-04-13 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,98.0,87.0,0.0,2.0,{},65.0,9.0,1.0,,,,,"{'south': 4, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0HnGQv5yGU6d6NuyuHQouTPcuzz4uR6hhaEtJVaXoq2yC3RTUBftcLS5Wpj6ZCuRwl
2026-04-13,2026-04-13,X-31,,Odesa oblast,,1.0,0.0,1.0,,{},,,,,,,,,,,PvKPivden/posts/pfbid02BEm4CbNGxD3manXrakM8KJUdg63MVpTKzkhpqG72iRPMSfvReUSHEZLNVJeHzkeil
2026-04-13,2026-04-13,Unknown UAV,,south,,61.0,61.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02BEm4CbNGxD3manXrakM8KJUdg63MVpTKzkhpqG72iRPMSfvReUSHEZLNVJeHzkeil
2026-04-10 18:00,2026-04-11 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo and Donetsk oblast",Ukraine,,160.0,133.0,0.0,7.0,{},100.0,10.0,11.0,,,,,"{'south': 58, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid032X1Jf7NWioks9KTaTsxizU2ybkT9yd8tQDdTdymmSMNdbYdz8zKtDor9oDTqrx4Jl
2026-04-09 18:00,2026-04-10 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,128.0,113.0,0.0,1.0,{},85.0,6.0,7.0,,,,,"{'south': 65, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0pQnYhBKpjgREd3gkKksxC2cTpzfkgVuAmE11u6Eefx1UwvzLANe45a2nU8uT75Zil
2026-04-10,2026-04-10,Unknown UAV,,south,,82.0,82.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid032X1Jf7NWioks9KTaTsxizU2ybkT9yd8tQDdTdymmSMNdbYdz8zKtDor9oDTqrx4Jl
2026-04-08 18:00,2026-04-09 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,119.0,99.0,0.0,4.0,{},70.0,11.0,4.0,,,,,"{'south': 27, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0j4r3zJU8WKaasb8Li1ZCNpPvR3NUsPwmN5u5Us2zFopGX3Serb5BtDSb6bTcpsBtl
2026-04-09,2026-04-09,Unknown UAV,,south,,68.0,68.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid07SozPwK38SCTkN32qiUtjmgeaamXDyXvRMwr1aTUW23pxwPWgFiKRKa9s4PjEzVYl
2026-04-07 18:00,2026-04-08 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo",Ukraine,,176.0,146.0,0.0,6.0,{},120.0,12.0,1.0,,,,,"{'south': 36, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid085wVNfiuaWoeSMUCKKHn7hj4DZTv9HF4kaDHZBJdYEbg5jfXodpGBPAkPM43f43wl
2026-04-08,2026-04-08,Unknown UAV,,south,,92.0,92.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0voLLotajLXktWuVuZfCPttWBe2czrDgGMKoaJug7w4q8o2ndadGngZoSHm58HSFcl
2026-04-06 18:00,2026-04-07 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,110.0,77.0,0.0,2.0,{},70.0,14.0,9.0,,,,,"{'south': 33, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid029ChaUPjzpwopc8Nc55FYMoLcVUkh9oLa1uJBn33qy3nLjXaTme4JgbAiuZPRt9Zdl
2026-04-07,2026-04-07,Unknown UAV,,south,,35.0,35.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0329VM51VQdtvSkEQDUE8aB1fPPk8QwyXBer3FdBYEN89b9RCpJF6sviFC2DF8gWF9l
2026-04-05 18:00,2026-04-06 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,141.0,114.0,0.0,1.0,{},80.0,17.0,13.0,,,,,"{'south': 27, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02gDwFJsin3E2C3hcK2ajX2ZozXCuSJDHCpsdneeHCStvc19ZBHJzpKf3ASy1b1o5pl
2026-04-06,2026-04-06,Unknown UAV,,south,,68.0,68.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02Diuw9mDn1K3EMnjm9iafkavy98p2F4qGwWip7NMFT69TMfTf1sByAuC5Ycj4Jo8ol
2026-04-04 18:00,2026-04-05 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,93.0,76.0,0.0,0.0,{},60.0,10.0,3.0,,,,,"{'south': 30, 'east': 85, 'north': NaN}",,,kpszsu/posts/pfbid0pZC4FfgZfabzw5M8mcecr3wQJhytEXPDWQbcpEPaj8PAnXNB3BhVEN13DGKatCNBl
2026-04-05,2026-04-05,Unknown UAV,,south,,76.0,76.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid06sptk5uPtBPECH36W4r64c5hAFreKLXxVsZX7E7DdQSyXqhzKk5rth15c9FudB5Fl
2026-04-03 18:00,2026-04-04 07:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,,286.0,260.0,0.0,15.0,{},200.0,10.0,6.0,,,,,"{'south': 30, 'east': 74, 'north': NaN}",,,kpszsu/posts/pfbid0Zqw4QDwQKFFLc216BsXbzMcxfo4pns9sFyTuuiGTJmKLN7w8JnQfrzXFjniqhgJVl
2026-04-04,2026-04-04,Unknown UAV,,south,,94.0,94.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02FBfDLZcgjx6zDsuHcKumn6jApUQ9Va9yGFpZ4tM3zcEYm6UBLbNsXcpXaKsCGzLvl
2026-04-02 18:00,2026-04-03 14:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,542.0,515.0,0.0,0.0,{},330.0,20.0,22.0,,,,,"{'south': 139, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid0h9ELiXekqMep7BQKWSNmQ66aT9ACxaDFkRgZpbVDLjcXYNgucXmZK5uc51aJAyr7l
2026-04-02 18:00,2026-04-03 14:00,Iskander-M,Kursk oblast and Rostov oblast,Ukraine,,10.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0h9ELiXekqMep7BQKWSNmQ66aT9ACxaDFkRgZpbVDLjcXYNgucXmZK5uc51aJAyr7l
2026-04-02 18:00,2026-04-03 14:00,Iskander-K,Rostov oblast,Ukraine,,2.0,2.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0h9ELiXekqMep7BQKWSNmQ66aT9ACxaDFkRgZpbVDLjcXYNgucXmZK5uc51aJAyr7l
2026-04-03 09:00,2026-04-03 11:30,X-101/X-555,Samara oblast,Ukraine,,25.0,24.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0h9ELiXekqMep7BQKWSNmQ66aT9ACxaDFkRgZpbVDLjcXYNgucXmZK5uc51aJAyr7l
2026-04-03,2026-04-03,Unknown UAV,,south,,46.0,46.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02pWncvkYFyNCBBamUKuRUWRQ1VHZ6ZGk66H3sTPNVWyFWR6HBedKMSuVFJVFcUFUFl
2026-04-01 18:00,2026-04-02 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,172.0,147.0,0.0,3.0,{},120.0,12.0,8.0,,,,,"{'south': 153, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02qkkmtbzSFLPdKcg9EzEHFmNX1ABmzXrqNgMisqWTsjCGh62m2kSgQasbFTZHVMCDl
2026-04-02,2026-04-02,X-31,,Odesa oblast,,2.0,0.0,2.0,,{},,,,,,,,,,,PvKPivden/posts/pfbid02mA4mPPr6goSAY782it3ECmc8W7M5yFEB2TPtpWg1qXdv9dkAwkJ3eGfevGfoAPLWl
2026-04-01 08:00,2026-04-01 18:00,Shahed-136/131,,Ukraine,,361.0,345.0,0.0,2.0,{},250.0,,,,,,,"{'south': NaN, 'west': 28, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid03MvpSHyZaaoDd992QrhibGiqqsVLigF5uiDUrFw92iVmaHK6qiwJnbDUi7T5P2Lhl
2026-03-31 18:00,2026-04-01 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea and Donetsk oblast",Ukraine,,339.0,298.0,0.0,21.0,{},200.0,11.0,5.0,,,,,"{'south': 54, 'west': 29, 'east': 135, 'north': NaN}",,,kpszsu/posts/pfbid0uvmLnU6yGQLraSh11aka8VqDZr21NAxLD39KqLgq9P4GyZyEZCg5FecJVoXKfxNpl
2026-04-01,2026-04-01,Unknown UAV,,south,,32.0,32.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0hnMtZjLpxkQBYvEUJZ1dzRPrSXkfK9Df6pHVvNL19NNPyYTjBMfXy59Rs27BgCqtl
2026-03-30 18:00,2026-03-31 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,289.0,267.0,0.0,2.0,{},200.0,11.0,6.0,,,,,"{'south': 54, 'east': NaN, 'north': NaN}",,,kpszsu/posts/pfbid02HfGVgRccfqa9wgbU7r7mg2vfiTMQbv75jvxjzKdCUKvLCwXHf66ssLVHNDLWBjPAl
2026-03-31,2026-03-31,Unknown UAV,,south,,3.0,3.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid01TjaKLAmBJYMi3QQTHA5a3tKm7Am4pVtghZ7z71PxHW3PxXAsC4S7m9KFtfvFuxsl
2026-03-29 18:00,2026-03-30 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,164.0,150.0,0.0,2.0,{},90.0,7.0,2.0,,,,,"{'south': 34, 'east': 144, 'north': NaN}",,,kpszsu/posts/pfbid02HWy59nceGsMrER1KzAS7uU9MqgR7vo7SN7FdDymtFSb5jzdWr9vpHTZZUZy5exCMl
2026-03-30,2026-03-30,Unknown UAV,,south,,39.0,39.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02bgr2615zidWHPSvXnLqdRE4t1RpcXPbRAZfkro9ytSaVjwW1mYFWaCqXJsLWzXwpl
2026-03-28 18:00,2026-03-29 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,442.0,380.0,0.0,46.0,{},300.0,7.0,14.0,,,,,"{'south': 97, 'west': 5, 'east': 114, 'north': NaN}",,,kpszsu/posts/pfbid02HWy59nceGsMrER1KzAS7uU9MqgR7vo7SN7FdDymtFSb5jzdWr9vpHTZZUZy5exCMl
2026-03-29,2026-03-29,Unknown UAV,,south,,32.0,32.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0ZGcujHzEcC7ANaXnYPVd522pnkXGtySKe4yqmqHaibo3jQSbLWfYf7pYfVmBssnvl
2026-03-29,2026-03-29,Shahed-136/131,,west,,31.0,31.0,,,{},,,,,,,,,,,PvkZahid/posts/pfbid0uYpAqjQGfdje3noCGMaGCkGoryxC6QKJK3y87qSogXHnHkxQ3H7X1ARPWWKh3hHjl
2026-03-29,2026-03-29,Reconnaissance UAV,,south,,3.0,3.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0ZGcujHzEcC7ANaXnYPVd522pnkXGtySKe4yqmqHaibo3jQSbLWfYf7pYfVmBssnvl
2026-03-29,2026-03-29,Iskander-M,Crimea,Odesa oblast,,1.0,0.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0ZGcujHzEcC7ANaXnYPVd522pnkXGtySKe4yqmqHaibo3jQSbLWfYf7pYfVmBssnvl
2026-03-28 21:00,2026-03-28 21:20,X-47 Kinzhal,Ryazan oblast,Ukraine,,1.0,0.0,,,{},,,,MiG-31K,,,,,,,kpszsu/posts/pfbid02HWy59nceGsMrER1KzAS7uU9MqgR7vo7SN7FdDymtFSb5jzdWr9vpHTZZUZy5exCMl
2026-03-27 18:00,2026-03-28 07:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,Odesa oblast,273.0,252.0,0.0,0.0,{},180.0,18.0,9.0,,,,,"{'south': 115, 'east': 103, 'north': NaN}",,,kpszsu/posts/pfbid02rer2ssAL3SJpTNdNXdjH7J24JE2HiVVfPf4vVH7ng7nLRSLheLr3jDFHKzbSvVoyl
2026-03-28,2026-03-28,Unknown UAV,,south,,41.0,41.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid03NN4EASFwPPAGCNxenG1BtwY5LeRnw65sCEK7p9vRgz3CmbUC2T6cmQ21Unumi79l
2026-03-26 18:00,2026-03-27 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,102.0,93.0,0.0,0.0,{},60.0,8.0,4.0,,,,,"{'south': 14, 'east': 107, 'north': NaN}",,,kpszsu/posts/pfbid035BkMPb39RvUgrogPU1m18WVsijTwBEj86vVU9vquNe9KVGz9xGkKFWjWVtXEgQDwl
2026-03-27,2026-03-27,Unknown UAV,,south,,64.0,64.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid034ASuxmrdAd6fT5V5nEvUoNf62nHgrX6VrefYt9we4uWzgD2gdMjXc3GRcDMmyjoYl
2026-03-25 18:00,2026-03-26 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,153.0,130.0,0.0,7.0,{},100.0,11.0,5.0,,,,,"{'south': 41, 'east': 58, 'north': NaN}",,,kpszsu/posts/pfbid02VbSRHXHbdtxeSDssamTdfudj7bSmjg2UGwyKthZe733L8uhn2uPv5YnWyztFEhMnl
2026-03-26,2026-03-26,Unknown UAV,,south,,44.0,44.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02f3tjAZCskXepycD1VMCD5jgU2FZTLznQUyXVRtiS3trcR5VjHy8SsQdgN6xX87gNl
2026-03-24 19:00,2026-03-25 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,147.0,121.0,0.0,2.0,{},80.0,18.0,3.0,,,,,"{'south': 81, 'east': 67, 'north': NaN}",,,kpszsu/posts/pfbid02amYjoDfAxakDmHHKx3b7DxXVGaLHSniDqESJeBnCroW7o4SvLzugV7gbqB7xQeuol
2026-03-25,2026-03-25,Unknown UAV,,south,,61.0,61.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0Udk3XPGhbx775sFgD6hj4ubHQJWF9TA4vm6Mbq6aRZrmpkLf4VimFqVnwcaLQi8Xl
2026-03-24 09:00,2026-03-24 18:00,Shahed-136/131,,Ukraine,,556.0,541.0,0.0,0.0,{},,,,,,,,"{'south': NaN, 'west': NaN, 'east': 104, 'north': NaN}",,,kpszsu/posts/pfbid0BSYYGMWNyoRHhckgZZcJsFn1VVQtvRGZGHFk6f3rPvNJyi5eMhoPb9gPmKHt4Mx1l
2026-03-23 18:00,2026-03-24 09:00,X-59/X-69,Kursk oblast and Donetsk oblast,Ukraine,,2.0,2.0,,,{},,,,,,,,{'south': 2},,,kpszsu/posts/pfbid0Fq1AmLQAEt3L6f6hSCZnknoViPBVS5A3btNQ3hazkQFa6EfyajBMTwiKFqmgY6eGl
2026-03-23 18:00,2026-03-24 09:00,X-31,Kursk oblast and Donetsk oblast,south,,2.0,0.0,2.0,,{},,,,,,,,,,,PvKPivden/posts/pfbid0yuJayBbJVqBCuefwrfdbeHkZMjtbaNvnryR2niVKrcjBHtsxf7H44bRpJ85JWjjkl
2026-03-23 18:00,2026-03-24 09:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,392.0,365.0,0.0,5.0,{},250.0,22.0,10.0,,,,"['Ivano-Frankivsk oblast', 'Zaporizhzhia oblast', 'Donetsk oblast', 'Odesa oblast', 'Sumy oblast', 'Chernihiv oblast', 'Poltava oblast', 'Kyiv oblast']","{'south': 81, 'west': 11, 'east': 128, 'north': NaN}",,,kpszsu/posts/pfbid0Fq1AmLQAEt3L6f6hSCZnknoViPBVS5A3btNQ3hazkQFa6EfyajBMTwiKFqmgY6eGl
2026-03-23 18:00,2026-03-24 09:00,Iskander-K,Bryansk oblast,Ukraine,,5.0,5.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0Fq1AmLQAEt3L6f6hSCZnknoViPBVS5A3btNQ3hazkQFa6EfyajBMTwiKFqmgY6eGl
2026-03-23 18:00,2026-03-24 09:00,C-400 and Iskander-M,Kursk oblast and Donetsk oblast,Ukraine,,7.0,7.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0Fq1AmLQAEt3L6f6hSCZnknoViPBVS5A3btNQ3hazkQFa6EfyajBMTwiKFqmgY6eGl
2026-03-24 04:30,2026-03-24 05:30,X-101/X-555,Caspian Sea,Ukraine,,18.0,18.0,,,{},,,,,,,,{'south': 10},,,kpszsu/posts/pfbid0Fq1AmLQAEt3L6f6hSCZnknoViPBVS5A3btNQ3hazkQFa6EfyajBMTwiKFqmgY6eGl
2026-03-24,2026-03-24,Unknown UAV,,south,,52.0,52.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02MXh3s2UfkbBaeem5EZFgddCH2jdpexnExiQAMxAfvhuPWCNkYd1y67ZNqZLaufYnl
2026-03-22 18:00,2026-03-23 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ukraine,,251.0,234.0,0.0,0.0,{},150.0,11.0,8.0,,,,,"{'south': 89, 'east': 86, 'north': NaN}",,,kpszsu/posts/pfbid02gTguiBJZu7rrM1K6EEoS2G6E1FzR6LWga1nwYrhK7J6tkPoHYtYVq8NRSdwuHvJul
2026-03-23,2026-03-23,Unknown UAV,,south,,62.0,62.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0yuJayBbJVqBCuefwrfdbeHkZMjtbaNvnryR2niVKrcjBHtsxf7H44bRpJ85JWjjkl
2026-03-23,2026-03-23,Reconnaissance UAV,,south,,4.0,4.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0yuJayBbJVqBCuefwrfdbeHkZMjtbaNvnryR2niVKrcjBHtsxf7H44bRpJ85JWjjkl
2026-03-21 18:00,2026-03-22 08:30,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Ukraine,,139.0,127.0,0.0,4.0,{},80.0,7.0,7.0,,,,,"{'south': NaN, 'east': 61, 'north': NaN}",,,kpszsu/posts/pfbid02Meu2phNVWQGXwo1EncB9ncZgA8rAFodGa3T2bCXuz3mwqHWfreVECzqoywexnnSzl
2026-03-22,2026-03-22,Unknown UAV,,south,,35.0,35.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02EXsAVSbxFeSHepDZhHcGerNDjmigv6r5UZ8y6CtVUnXwAeopzAd2U5qm4W25bMAKl
